GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MTND4LP9	0.122463467	-0.023492652	0.152128056	-0.141684586	0.887329151	NA
IGHD4-17	0	NA	NA	NA	NA	NA
COL11A2.3	0	NA	NA	NA	NA	NA
DNAJB3	0	NA	NA	NA	NA	NA
PPP1R10.2	0	NA	NA	NA	NA	NA
RPL21P90	0	NA	NA	NA	NA	NA
OR5W1P	0	NA	NA	NA	NA	NA
LOC101927358	0	NA	NA	NA	NA	NA
INKA2-AS1	1.950654991	0.132067479	0.327426001	0.238416822	0.811557822	NA
LOC100129734	0.455331485	0.116150534	0.152497824	0.550601861	0.581906633	NA
TAP1.5	0	NA	NA	NA	NA	NA
SLC9A7P1	4.788104491	-0.5540049	0.371307344	-1.544937809	0.122361307	0.2902325
HLA-DRB4.1	0	NA	NA	NA	NA	NA
PKD1P2	2733.999773	0.317576527	0.120080243	2.628789927	0.008568928	0.037280251
TRIM60P3Y	0	NA	NA	NA	NA	NA
TRIM60P11Y	0	NA	NA	NA	NA	NA
MTND5P31	0	NA	NA	NA	NA	NA
UGT1A11P	0	NA	NA	NA	NA	NA
PPIAP93	0	NA	NA	NA	NA	NA
SEPTIN2P1	10.01086417	-0.159043609	0.362673481	-0.511451978	0.609034607	0.792358945
LOC101929626	0.59416595	-0.152739022	0.170266922	-0.713893671	0.475292931	NA
ZFP57.5	0	NA	NA	NA	NA	NA
MTND5P18	0	NA	NA	NA	NA	NA
SAPCD1.1	0	NA	NA	NA	NA	NA
LOC105375387	0	NA	NA	NA	NA	NA
ELOCP11	0	NA	NA	NA	NA	NA
TEX46	0.667696984	-0.15724389	0.201373776	-0.590591563	0.554794119	NA
GRAMD4P1	0	NA	NA	NA	NA	NA
RPL23AP89	0	NA	NA	NA	NA	NA
MRLN	0.391908434	0.001014224	0.152691304	0.032405961	0.974148309	NA
LOC100420572	0	NA	NA	NA	NA	NA
PSPC1P1	27.46577665	-0.125481568	0.330042841	-0.216115924	0.828897388	0.919387855
ASS1P5	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
ATP6V0E1P4	0	NA	NA	NA	NA	NA
C2-AS1.3	0	NA	NA	NA	NA	NA
LOC124901333	0.948625346	-0.196640785	0.228002862	-0.822098942	0.411020588	NA
LINC02829.2	0	NA	NA	NA	NA	NA
PSMA2P3	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
OR5P4P	0	NA	NA	NA	NA	NA
MDC1-AS1.2	0	NA	NA	NA	NA	NA
SNAP25-AS1	12.20567437	-0.295874272	0.361893183	-1.06538368	0.286702339	0.512963995
IL6ST-DT	3.881140939	-0.254839077	0.368113602	-0.699585793	0.484186017	0.696833345
KRT8P44	0	NA	NA	NA	NA	NA
ELOCP16	0	NA	NA	NA	NA	NA
SPTLC1P5	5.863581029	-0.391222575	0.373595718	-0.840992218	0.400352294	0.624154922
MACROD2-IT1	0	NA	NA	NA	NA	NA
SRGAP3-AS3	0	NA	NA	NA	NA	NA
MTND2P30	0	NA	NA	NA	NA	NA
RPL3P2	223.6793474	-0.242702209	0.148608815	-1.636619802	0.101709936	0.252793626
LINC01696	0	NA	NA	NA	NA	NA
UQCRBP2	0	NA	NA	NA	NA	NA
FRMD8P1	0.807779072	0.038690844	0.24711033	0.119281934	0.905051996	NA
LINC01738	0	NA	NA	NA	NA	NA
LOC100420226	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
RPL37P9	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
TARID	116.2612232	0.403563162	0.188646946	2.127581396	0.033371806	0.110164867
RBM15-AS1	0.963745576	-0.151763849	0.243083064	-0.956427328	0.338856383	NA
LINC01429	0.178871503	0.069666376	0.152128056	0.323667236	0.746189978	NA
LOC100131425	0	NA	NA	NA	NA	NA
NR1H5P	0	NA	NA	NA	NA	NA
THAP12P3	0.724669088	0.063343848	0.204024301	0.194695756	0.845631135	NA
RPL7P30	0	NA	NA	NA	NA	NA
BRK1P2	0	NA	NA	NA	NA	NA
HLA-DRA.3	0	NA	NA	NA	NA	NA
RAB11AP1	0	NA	NA	NA	NA	NA
MTND5P1	1.552574995	0.141709203	0.262997843	0.177936541	0.858772813	NA
RPL7AP65	0.254476212	0.007560358	0.152128056	0.046038285	0.963279735	NA
TRIM40.4	0	NA	NA	NA	NA	NA
IL6R-AS1	4.217702673	-0.395377089	0.367828914	-1.09470237	0.27364705	0.497150782
RAPGEF4-AS1	0.929693203	-0.310133484	0.225577871	-1.411133237	0.158205331	NA
LOC283038	1.011280153	-0.166615011	0.263906163	-0.800346802	0.423509894	NA
HCG20.3	1.270177688	-0.054930799	0.275314423	-0.234036281	0.814956813	NA
CYP1D1P	0.18702423	0.038613367	0.152128056	0.252243586	0.80085279	NA
RPL21P76	0	NA	NA	NA	NA	NA
LOC105369165	0.471702483	-0.11272612	0.156228267	-0.572035618	0.567297845	NA
NGF-AS1	37.570118	-0.561330112	0.284409676	-1.878515595	0.060310666	0.172777721
LOC100996583	1.087060317	0.158935758	0.272673097	0.562311518	0.573903792	NA
VN1R51P	0.293556124	0.007560358	0.152128056	0.031595227	0.97479485	NA
LOC101927787	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
MTCO3P40	0	NA	NA	NA	NA	NA
POLR2J2	32.26864113	-0.400948746	0.27781846	-1.422395169	0.154911565	0.342716697
RPL21P87	106.7366945	0.264949705	0.268413913	1.242913458	0.213899726	0.424348159
FAM245A	0	NA	NA	NA	NA	NA
SEC63P1	147.373691	-0.208520937	0.159981146	-1.302499319	0.192745751	0.397034381
LINC01736	0	NA	NA	NA	NA	NA
LYPLAL1-DT	1.345795824	-0.145559957	0.29958764	-0.506029061	0.612836249	NA
LINC01740	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
MTCO3P29	0.195954217	0.007560358	0.152128056	0.053131741	0.957626941	NA
RPL7P47	46.18862557	-0.163128444	0.263236925	-0.545945546	0.585103369	0.775437004
BOD1L2	0	NA	NA	NA	NA	NA
HLA-DRB1.3	0	NA	NA	NA	NA	NA
IFNA14	0	NA	NA	NA	NA	NA
MPIG6B.3	0	NA	NA	NA	NA	NA
COX6CP15	0	NA	NA	NA	NA	NA
MTATP6P11	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
LINC01820	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
LINC01757	0	NA	NA	NA	NA	NA
MELTF-AS1	24.04730374	-0.634637168	0.310320278	-2.033481735	0.042003877	0.131206596
ST13P19	33.84208928	-0.050328666	0.290323654	-0.047459466	0.962147035	0.980949771
PPT2.5	0	NA	NA	NA	NA	NA
LOC442427	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
FALEC	4.16846684	-0.107094675	0.363084752	-0.462504544	0.643719544	0.815736785
LINC01649	0.18702423	0.038613367	0.152128056	0.252243586	0.80085279	NA
DDAH2.5	0	NA	NA	NA	NA	NA
IGHD6-6	0	NA	NA	NA	NA	NA
LOC105371485	0.136202085	-0.023492652	0.152128056	-0.145457383	0.884349762	NA
LINC01494	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
LOC338963	0.433032349	0.039816763	0.152257503	0.244097473	0.80715533	NA
CASP16P	4.184267284	-0.1766566	0.364217602	-0.632143618	0.527293035	0.731440813
HCG22	0	NA	NA	NA	NA	NA
RPL3P1	0.51093538	-0.056270775	0.16057657	-0.218465364	0.827066542	NA
LOC101928733	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
LINC01674	0	NA	NA	NA	NA	NA
HLA-DPA1.3	0	NA	NA	NA	NA	NA
MTND1P11	0.318361157	0.097064467	0.152265899	0.494341766	0.621064833	NA
HNRNPA1P21	0.412662066	0.037566332	0.15224924	0.287707678	0.773570512	NA
C6orf47.4	0	NA	NA	NA	NA	NA
MTND2P25	0	NA	NA	NA	NA	NA
PRR3.4	0	NA	NA	NA	NA	NA
LOC100421400	0.106518465	-0.023492652	0.152128056	-0.133017225	0.894179758	NA
LINC02843	0	NA	NA	NA	NA	NA
RPL23AP16	0	NA	NA	NA	NA	NA
OR2M3	0	NA	NA	NA	NA	NA
GRASLND	0.271502398	0.069666376	0.152128056	0.41452984	0.678486118	NA
RPS3P3	32.95610216	0.068626217	0.284716309	0.299117264	0.764850574	0.885455302
LINC02869	0.139489653	0.038613367	0.152128056	0.241616321	0.809077474	NA
RPL7AP12	0	NA	NA	NA	NA	NA
OFD1P17	1.313635823	0.099291253	0.209432282	0.809176336	0.418413724	NA
NLGN1-AS1	0	NA	NA	NA	NA	NA
NPM1P30	0.136202085	-0.023492652	0.152128056	-0.145457383	0.884349762	NA
LINC00578	612.7757622	0.461345503	0.189226751	2.341587274	0.019201936	0.071073106
HCG11	506.086205	0.317974783	0.105543915	3.012522482	0.002590862	0.01366855
NACA4P	15.52299758	0.09616294	0.337359118	0.201188855	0.840550906	0.925281471
EFCAB14-AS1	2.247405468	-0.358831498	0.328336156	-1.158852792	0.246516194	NA
TTTY17A	0	NA	NA	NA	NA	NA
MOB1AP1	0	NA	NA	NA	NA	NA
DDX39B-AS1	0	NA	NA	NA	NA	NA
LY6G6C.2	0	NA	NA	NA	NA	NA
ATP8	2549.44749	0.077039594	0.108261666	0.716473399	0.473699087	0.689466394
HLA-DQB2.3	0	NA	NA	NA	NA	NA
LINC01317	0	NA	NA	NA	NA	NA
SLC44A4.3	0	NA	NA	NA	NA	NA
PSMD8P1	0.505455342	0.006287205	0.180713387	0.01786902	0.985743344	NA
C4B.2	0	NA	NA	NA	NA	NA
LINC02048	0.18702423	0.038613367	0.152128056	0.252243586	0.80085279	NA
ORM2	0.487647484	-0.117514595	0.157960035	-0.585713455	0.558068091	NA
HLA-DQA1.6	0	NA	NA	NA	NA	NA
PCAT6	79.21733501	-0.369127956	0.226713947	-1.653714247	0.098185587	0.246195373
TBX18-AS1	7.692260856	0.496949168	0.374074884	1.312878374	0.189223935	0.392971125
TTTY4C	0	NA	NA	NA	NA	NA
HLA-C.4	0	NA	NA	NA	NA	NA
FAM174C	283.6908207	-0.030723037	0.147412171	-0.220846192	0.825212195	0.917761213
RPL7P55	0	NA	NA	NA	NA	NA
OR4K6P	0	NA	NA	NA	NA	NA
OR2S1P	1.816072109	0.174117627	0.29637933	0.407036142	0.683981443	NA
LINC01209	0	NA	NA	NA	NA	NA
LINC01350	0	NA	NA	NA	NA	NA
GUSBP11	0	NA	NA	NA	NA	NA
MTATP6P19	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
FKTN-AS1	0.349252444	-0.084830527	0.152211878	-0.487351247	0.626009437	NA
SPATA2P1	0	NA	NA	NA	NA	NA
TNF.3	0	NA	NA	NA	NA	NA
IGKV3D-7	0.213063787	-0.054545661	0.152128056	-0.199749301	0.841676654	NA
LINC01890	0	NA	NA	NA	NA	NA
RPL17P43	1.678950281	-0.357986323	0.315855338	-1.198969672	0.230539738	NA
RXRB.3	0	NA	NA	NA	NA	NA
LOC105375130	0	NA	NA	NA	NA	NA
OR9H1P	0	NA	NA	NA	NA	NA
PPIAP69	0	NA	NA	NA	NA	NA
LINC01784	0	NA	NA	NA	NA	NA
AMD1P1	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
MIR646HG	5.673057134	-0.204556914	0.374375197	-0.709357468	0.478102674	0.692712132
RPL37AP6	0	NA	NA	NA	NA	NA
LOC392436	0	NA	NA	NA	NA	NA
RPS26P4	0	NA	NA	NA	NA	NA
LINC02585	1.05447054	0.200552969	0.210601433	0.66903458	0.50347342	NA
HSD17B8.3	0	NA	NA	NA	NA	NA
LINC02263	0	NA	NA	NA	NA	NA
CHMP3-AS1	5.223483095	-0.121979369	0.372457503	-0.360490171	0.718480606	0.861912306
LOC100996384	0	NA	NA	NA	NA	NA
TXNDC12-AS1	0.213050359	-0.054545661	0.152128056	-0.316349863	0.751736968	NA
LINC02829.3	0	NA	NA	NA	NA	NA
LOC112268032	0	NA	NA	NA	NA	NA
RPL9P13	0	NA	NA	NA	NA	NA
RPS20P25	0	NA	NA	NA	NA	NA
GAS2L1P2	0.400061161	-0.022606935	0.152224331	-0.022270635	0.982232073	NA
MAS1L.3	0	NA	NA	NA	NA	NA
ITPKB-IT1	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
FAM197Y7	0	NA	NA	NA	NA	NA
LINC01635	2.171984584	0.120693836	0.33260476	0.386261722	0.699302846	NA
RPS20P6	0.285389969	0.035542864	0.152243642	0.113123567	0.909932591	NA
CNTNAP5-DT	0	NA	NA	NA	NA	NA
HSPC324	0	NA	NA	NA	NA	NA
RNF5.5	0	NA	NA	NA	NA	NA
ELOCP24	0	NA	NA	NA	NA	NA
LNC-LBCS	0.728161651	-0.135798179	0.15799746	-0.583872583	0.559306041	NA
REL-DT	0.18702423	0.038613367	0.152128056	0.252243586	0.80085279	NA
LINC00687	0	NA	NA	NA	NA	NA
VPS52.5	0	NA	NA	NA	NA	NA
LOC107985688	0	NA	NA	NA	NA	NA
LOC100419458	0.136202085	-0.023492652	0.152128056	-0.145457383	0.884349762	NA
ARL5AP3	0.536276674	-0.069776406	0.184497666	-0.401397937	0.688127168	NA
OR7E23P	0	NA	NA	NA	NA	NA
C6orf47.5	0	NA	NA	NA	NA	NA
LOC105378663	33.64940877	-0.322097023	0.277571537	-1.173424834	0.240625483	0.45779819
MTND5P6	0	NA	NA	NA	NA	NA
SDAD1P1	86.79409761	-0.216278992	0.195098335	-1.111984374	0.266144869	0.489070166
C4B.3	0	NA	NA	NA	NA	NA
RPS19P7	0.335457299	0.037428105	0.152265929	0.240370518	0.810043031	NA
RPL23AP21	81.7478421	-0.321575817	0.211452146	-1.583232909	0.113368388	0.27455967
OST4	1629.938855	-0.099347734	0.097380866	-1.022103534	0.306731901	0.535187191
CSTP1	0	NA	NA	NA	NA	NA
LOC101927692	0.293556124	0.007560358	0.152128056	0.031595227	0.97479485	NA
C2orf92	30.02619235	-0.067768716	0.285802449	-0.254618074	0.799018098	0.903947958
RPL21P50	0	NA	NA	NA	NA	NA
LINC01013	4.496679433	-0.684008209	0.364911471	-2.087749892	0.036820402	0.118700948
LOC100506405	0.136202085	-0.023492652	0.152128056	-0.145457383	0.884349762	NA
RPL15P18	7.255530413	-0.270789993	0.374561064	-0.620885715	0.534674821	0.737064472
LINC01760	0	NA	NA	NA	NA	NA
LOC100419679	0.211899219	0.007560358	0.152128056	0.042580191	0.966036187	NA
MAS1L.4	0	NA	NA	NA	NA	NA
CT47A7	0	NA	NA	NA	NA	NA
RING1.3	0	NA	NA	NA	NA	NA
DNAJB6P4	0	NA	NA	NA	NA	NA
MIR34AHG	1.472280913	-0.13808827	0.293642623	-0.699908779	0.483984274	NA
LOC101927383	0.139489653	0.038613367	0.152128056	0.241616321	0.809077474	NA
LOC124905242	0	NA	NA	NA	NA	NA
CCDC183-AS1	23.73674011	-0.473428427	0.302760085	-1.53850445	0.123925321	0.293037223
PMS2P12	0.633491272	-0.021258794	0.192741202	-0.389357253	0.697011889	NA
LOC112267871	1.475638083	0.203940656	0.293380116	0.646966803	0.517653429	NA
HSPA8P17	0	NA	NA	NA	NA	NA
LINC01005	0	NA	NA	NA	NA	NA
LOC124902439	0	NA	NA	NA	NA	NA
VN1R4	0	NA	NA	NA	NA	NA
RPS15AP13	0	NA	NA	NA	NA	NA
NUTM2E	123.0445703	-0.051958736	0.173315312	-0.295077106	0.767934978	0.887578463
HSFY7P	0	NA	NA	NA	NA	NA
MDC1.4	0	NA	NA	NA	NA	NA
GNL1.4	0	NA	NA	NA	NA	NA
TAP2.5	0	NA	NA	NA	NA	NA
MIR4432HG	0	NA	NA	NA	NA	NA
D21S2088E	0	NA	NA	NA	NA	NA
FNDC10	114.0563069	0.428831899	0.185413629	2.342275681	0.019166552	0.070992617
PAICSP2	0	NA	NA	NA	NA	NA
MTND4P1	0	NA	NA	NA	NA	NA
MACC1-AS1	0.18702423	0.038613367	0.152128056	0.252243586	0.80085279	NA
RPL7P52	0.315073588	0.035542864	0.152243642	0.137129417	0.890928501	NA
GPANK1.3	0	NA	NA	NA	NA	NA
DCAF8-DT	7.826449968	0.642712613	0.371252305	1.704998819	0.088194645	0.227418688
CLDN25	0	NA	NA	NA	NA	NA
PDCL2P1	0	NA	NA	NA	NA	NA
ZNF883	80.18281677	-0.117915881	0.208373708	-0.606288978	0.544322876	0.743799968
HDAC2-AS2	9.259570671	-0.08965088	0.367084361	-0.148270105	0.882129608	0.943984301
GS1-278J22.2	0	NA	NA	NA	NA	NA
ATF6B.2	0	NA	NA	NA	NA	NA
HOTAIR	0.132012745	0.038613367	0.152128056	0.238145893	0.811767941	NA
LOC124902542	0	NA	NA	NA	NA	NA
RPL31P13	0	NA	NA	NA	NA	NA
SNHG26	52.89174291	-0.09739551	0.237353567	-0.391967147	0.695082488	0.847008048
OR2W1.4	0	NA	NA	NA	NA	NA
HNRNPCP7	3.025881002	-0.305524403	0.355340414	-0.827664294	0.407860646	0.631171524
MYO5BP3	0	NA	NA	NA	NA	NA
LINC01201	0	NA	NA	NA	NA	NA
VN1R35P	0	NA	NA	NA	NA	NA
STIM1-AS1	1.183972977	0.188411557	0.275120117	0.587087603	0.557144873	NA
MCCD1.5	0	NA	NA	NA	NA	NA
RPL18P2	0	NA	NA	NA	NA	NA
KRT18P1	0	NA	NA	NA	NA	NA
TRGV5P	0	NA	NA	NA	NA	NA
PROB1	33.59983377	0.217018202	0.271976321	0.780737103	0.434957134	0.656640623
TTC3-AS1	0.992292994	-0.057987626	0.247652027	-0.287921762	0.773406628	NA
COL11A2P1	0	NA	NA	NA	NA	NA
NEU1.5	0	NA	NA	NA	NA	NA
MTND4P18	0	NA	NA	NA	NA	NA
LOC107987423	816.6844461	-0.044481256	0.104375966	-0.43527379	0.663363707	0.828528166
ARL17A.1	119.840346	-0.32994996	0.202061075	-1.754911836	0.079274389	0.210249467
LOC101928565	0.18702423	0.038613367	0.152128056	0.252243586	0.80085279	NA
TNKS2-DT	4.017718975	0.038211435	0.369815	0.117876153	0.906165789	0.955288257
LINC00659	0	NA	NA	NA	NA	NA
HSD17B8.4	0	NA	NA	NA	NA	NA
DHFR	254.8435751	-0.273902066	0.153613177	-1.801356598	0.071646692	0.195878244
NAB1P1	0.244926934	-0.054545661	0.152128056	-0.227260259	0.820221373	NA
SRGAP3-AS2	0	NA	NA	NA	NA	NA
MTND2P12	0	NA	NA	NA	NA	NA
SAPCD1.2	0.703985412	-0.142874106	0.205547744	-0.633288953	0.526544966	NA
PPIAP91	1.174922757	-0.04478353	0.221981578	-0.013262726	0.989418186	NA
LOC100418874	0	NA	NA	NA	NA	NA
LINC02013	0	NA	NA	NA	NA	NA
LOC124901635	0	NA	NA	NA	NA	NA
RGL2.2	0	NA	NA	NA	NA	NA
HCG23.4	0	NA	NA	NA	NA	NA
GABRG3-AS1	0	NA	NA	NA	NA	NA
SPATA13.1	4.10429129	-0.441872631	0.361591529	-1.508636754	0.131391636	0.305556484
LINC02577	0.26402549	0.069666376	0.152128056	0.32790147	0.742986162	NA
RPS3AP30	0	NA	NA	NA	NA	NA
EIF4BP2	16.70628196	0.130764581	0.333877607	0.359658371	0.719102627	0.861912306
RPL13AP19	0	NA	NA	NA	NA	NA
FAF2P1	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
BAG6.3	0	NA	NA	NA	NA	NA
HCG20.4	0	NA	NA	NA	NA	NA
LIMS1-AS1	1.460708394	-0.10589684	0.268142119	-0.401542861	0.688020488	NA
RPL7L1P8	15.97599859	-0.114639985	0.33458836	-0.355919055	0.721901185	0.863847426
KRT8P18	0	NA	NA	NA	NA	NA
ABCF2P2	0	NA	NA	NA	NA	NA
LOC107985659	0	NA	NA	NA	NA	NA
WEE2-AS1	23.9177432	-0.524022265	0.302871577	-1.679010195	0.093150057	0.236949225
LINC02534	0	NA	NA	NA	NA	NA
RPL21P84	0	NA	NA	NA	NA	NA
H3P29	0	NA	NA	NA	NA	NA
LINC00954	7.223521598	-0.847318041	0.374671789	-2.183011559	0.029034959	0.098846723
SEPTIN14P23	1.189689762	-0.009898499	0.265510454	-0.164509581	0.869330005	NA
NLGN4Y-AS1	1.67285501	0.191379795	0.306823204	0.549665937	0.582548524	NA
HCG22.1	1.012782558	0.056798913	0.235208421	0.173548801	0.862220072	NA
LOC100507336	0.293556124	0.007560358	0.152128056	0.031595227	0.97479485	NA
LINC01128	347.4672046	0.334731685	0.131068131	2.553394255	0.010667867	0.044495033
MTCYBP42	0	NA	NA	NA	NA	NA
LOC100131635	0.630466501	0.003222737	0.198299632	0.066119604	0.947282603	NA
HMGB3P4	1.527541767	0.007540235	0.285967883	0.283938281	0.776457679	NA
LAMA5-AS1	0	NA	NA	NA	NA	NA
HLA-DQB2.4	0	NA	NA	NA	NA	NA
MARK2P13	0	NA	NA	NA	NA	NA
PSMD2P1	10.31344456	-0.045066972	0.364330959	-0.163657455	0.870000811	0.938579114
AGKP2	0.136202085	-0.023492652	0.152128056	-0.145457383	0.884349762	NA
RPSAP1	0.132012745	0.038613367	0.152128056	0.238145893	0.811767941	NA
MIR4500HG	0	NA	NA	NA	NA	NA
TLK2P2	1.692458987	-0.088335566	0.312974321	-0.37058152	0.710949249	NA
CT45A5	0	NA	NA	NA	NA	NA
PIK3IP1-DT	3.071977572	0.352844326	0.359400545	1.027392562	0.304235653	0.532312534
PCDH9-AS2	0	NA	NA	NA	NA	NA
RPS11P2	0	NA	NA	NA	NA	NA
TNF.4	0	NA	NA	NA	NA	NA
CDY12P	0	NA	NA	NA	NA	NA
MTCO3P4	0	NA	NA	NA	NA	NA
NEGR1-IT1	0	NA	NA	NA	NA	NA
NRM.2	0	NA	NA	NA	NA	NA
USP17L30	0	NA	NA	NA	NA	NA
LY6G6C.3	0	NA	NA	NA	NA	NA
RPL23AP12	0	NA	NA	NA	NA	NA
NRM.3	0	NA	NA	NA	NA	NA
MYLKP1	13.26847591	-0.472943186	0.348368942	-1.353862364	0.175780293	0.374741986
COX4I1P2	0	NA	NA	NA	NA	NA
RPS24P10	0	NA	NA	NA	NA	NA
CSNK2B.4	0	NA	NA	NA	NA	NA
RPL35AP6	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
TRIM26.2	0	NA	NA	NA	NA	NA
LY6G5C.4	0	NA	NA	NA	NA	NA
RPL23AP26	0	NA	NA	NA	NA	NA
EEF1DP1	7.68549738	-0.072615102	0.370584622	-0.188235761	0.85069184	0.929954185
LINC01428	0	NA	NA	NA	NA	NA
UBAC2-AS1	11.02436598	-0.460484467	0.362404367	-1.295042272	0.195305647	0.399776247
TTTY21	0	NA	NA	NA	NA	NA
AGPAT1.4	0	NA	NA	NA	NA	NA
HCG18.2	0	NA	NA	NA	NA	NA
SKIC2.4	0	NA	NA	NA	NA	NA
MTCO1P43	0	NA	NA	NA	NA	NA
ST6GALNAC2P1	0	NA	NA	NA	NA	NA
RNF5.6	0	NA	NA	NA	NA	NA
UBD.5	0	NA	NA	NA	NA	NA
OR1H1P	8.223161078	-0.340442368	0.372105292	-1.10442973	0.26940677	0.49286357
OR7E128P	2.824294919	0.120150907	0.346256395	0.533105503	0.59396055	NA
LOC389199	1.252938976	0.028597761	0.266949231	0.11876387	0.905462433	NA
LOC650024	0	NA	NA	NA	NA	NA
TSPY3	0	NA	NA	NA	NA	NA
RPS13P2	250.1406456	-0.019593596	0.134506415	-0.151086362	0.879907591	0.943386287
MTCO1P3	0	NA	NA	NA	NA	NA
MTA3P1	0	NA	NA	NA	NA	NA
AKT3-IT1	0.739944193	0.139549179	0.157106927	0.629416754	0.529076252	NA
LOC100128362	0.278979307	0.069666376	0.152128056	0.325844265	0.744542186	NA
UGT1A12P	0	NA	NA	NA	NA	NA
LINC01690	0	NA	NA	NA	NA	NA
HLA-B.3	0	NA	NA	NA	NA	NA
RPSAP60	0	NA	NA	NA	NA	NA
UBTFL6	0	NA	NA	NA	NA	NA
LINC02607	0	NA	NA	NA	NA	NA
OR2W1.5	0	NA	NA	NA	NA	NA
TNF.5	0	NA	NA	NA	NA	NA
LINC01205	0.37404846	0.069666376	0.152128056	0.286036107	0.774850467	NA
RPS2P20	247.515012	-0.003277342	0.166322668	-0.07347711	0.941426458	0.971538169
LOC100130861	0	NA	NA	NA	NA	NA
TRDD3	0	NA	NA	NA	NA	NA
HLA-DRA.4	0	NA	NA	NA	NA	NA
RPL5P32	0.620371945	0.126110035	0.192810507	0.724237455	0.468919968	NA
MTND1P9	0	NA	NA	NA	NA	NA
ORMDL1P1	0.398155205	-0.022606936	0.152224331	-0.143581143	0.885831232	NA
LOC124908056	0	NA	NA	NA	NA	NA
SEPTIN7P8	0.556892367	0.124086421	0.187409514	0.649938912	0.515731682	NA
ACTBP14	0	NA	NA	NA	NA	NA
HNF4A-AS1	0	NA	NA	NA	NA	NA
TRIM27.2	0	NA	NA	NA	NA	NA
LINC01038	0	NA	NA	NA	NA	NA
RPL30P13	0	NA	NA	NA	NA	NA
RPL6P3	0.749544077	0.000756605	0.209602774	0.072470977	0.942227102	NA
KRT223P	0	NA	NA	NA	NA	NA
CDCA4P1	1.500490627	0.322771454	0.303488568	1.130099361	0.258434359	NA
MTCO1P25	0	NA	NA	NA	NA	NA
LOC101927159	0	NA	NA	NA	NA	NA
ZFAND2A-DT	56.19824203	-0.491805474	0.234122457	-2.098772659	0.035836946	0.116355294
LINC01788	0	NA	NA	NA	NA	NA
RPS29P14	0.139489653	0.038613367	0.152128056	0.241616321	0.809077474	NA
HECW2-AS1	0.864362917	0.058518055	0.197039908	0.349010888	0.727081135	NA
AGER.2	0	NA	NA	NA	NA	NA
ATAT1.3	0	NA	NA	NA	NA	NA
TRBV23OR9-2	0	NA	NA	NA	NA	NA
PRRT1.4	0	NA	NA	NA	NA	NA
HLA-DRB1.4	0	NA	NA	NA	NA	NA
SLC44A4.4	0	NA	NA	NA	NA	NA
LOC100419693	0	NA	NA	NA	NA	NA
MTCO3P30	0	NA	NA	NA	NA	NA
OR5AW1P	0	NA	NA	NA	NA	NA
ANKRD20A8P	0.539550814	0.018322988	0.162960161	0.184243951	0.853822082	NA
HSPA8P8	1.94520901	-0.222371967	0.324593847	-0.583530725	0.55953608	NA
POU5F1.2	0	NA	NA	NA	NA	NA
PIK3CA-DT	0	NA	NA	NA	NA	NA
ASTN2-AS1	0.106531894	-0.023492652	0.152128056	-0.149036282	0.881525004	NA
LINC02587	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
LOC100421387	0.213050359	-0.054545661	0.152128056	-0.316349863	0.751736968	NA
MED4-AS1	0.221448497	0.069666376	0.152128056	0.410234327	0.681634062	NA
RPL41	18993.85506	-0.069527187	0.083318948	-0.839750068	0.401048535	0.624615983
VIM-AS1	10.49117306	0.203056074	0.369611662	0.61313496	0.539787106	0.740843333
OR2H1.4	0	NA	NA	NA	NA	NA
MUC22.1	0	NA	NA	NA	NA	NA
EIF4A1P10	96.24806218	0.013858093	0.200302052	0.030619511	0.975572982	0.987492133
RPS7P4	4.621718626	0.215377112	0.371125634	0.566610763	0.570978661	0.764823383
CCDC26	0	NA	NA	NA	NA	NA
ACTBP1	0.089435752	0.038613367	0.152128056	0.235307714	0.813969908	NA
SMPD4P2	0	NA	NA	NA	NA	NA
EPHA1-AS1	5.851877812	0.337466956	0.374214215	0.854507188	0.392824029	0.617385269
KCNQ5-AS1	0.139489653	0.038613367	0.152128056	0.241616321	0.809077474	NA
TSPY23P	0	NA	NA	NA	NA	NA
RPL19P20	0	NA	NA	NA	NA	NA
LINC00243.3	0	NA	NA	NA	NA	NA
LINC00382	0	NA	NA	NA	NA	NA
SAPCD1.3	0	NA	NA	NA	NA	NA
